Name,Type,Compatibility,OAI-PMH,website
"OpenAPC Global Initiative","Data Repository Aggregator","proprietary","","https://www.openapc.net/"
"Critical Times","Journal","Not yet registered","","https://read.dukeupress.edu/critical-times"
"AIMS Geosciences","Journal","collected from a compatible aggregator","","https://www.aimspress.com/journal/aimsgeo"
"Health and Interprofessional Practice","Journal","collected from a compatible aggregator","","https://hipe-pub.org"
"Stem Cell and Translational Investigation","Journal","collected from a compatible aggregator","","http://www.smartscitech.com/index.php/SCTI/index"
"International Journal of Online and Biomedical Engineering","Journal","collected from a compatible aggregator","","http://i-joe.org"
"Geosphere","Journal","collected from a compatible aggregator","","https://pubs.geoscienceworld.org/geosphere"
"Journal of Media Literacy Education","Journal","collected from a compatible aggregator","","http://digitalcommons.uri.edu/jmle/"
"ACS Omega","Journal","collected from a compatible aggregator","","https://pubs.acs.org/journal/acsodf"
"The Baltic International Yearbook of Cognition, Logic and Communication","Journal","collected from a compatible aggregator","","https://newprairiepress.org/biyclc/"
"Portuguese Language Journal","Journal","Not yet registered","","https://www.portugueselanguagejournal.com"
"IASSIST Quarterly","Journal","Not yet registered","","https://iassistquarterly.com"
"Reproductive and Developmental Medicine","Journal","collected from a compatible aggregator","","https://journals.lww.com/RDM/pages/default.aspx"
"Cellular Physiology and Biochemistry","Journal","collected from a compatible aggregator","","https://www.cellphysiolbiochem.com"
"AIMS Electronics and Electrical Engineering","Journal","collected from a compatible aggregator","","http://www.aimspress.com/journal/ElectrEng"
"Quarterly on Refugee Problems - AWR Bulletin","Journal","Not yet registered","","https://ejournals.bibliothek.thws.de/qrp/"
"HemaSphere","Journal","collected from a compatible aggregator","","http://www.hemaspherejournal.com"
"Journal of Applied Research on Children","Journal","collected from a compatible aggregator","","http://digitalcommons.library.tmc.edu/childrenatrisk/"
"npj Regenerative Medicine","Journal","collected from a compatible aggregator","","https://www.nature.com/npjregenmed/"
"GMS Medizin – Bibliothek – Information","Journal","collected from a compatible aggregator","","https://www.egms.de/dynamic/en/journals/mbi/index.htm"
"Latin American Research Review","Journal","collected from a compatible aggregator","","https://www.cambridge.org/core/journals/latin-american-research-review"
"Educational Research","Journal","Not yet registered","","http://www.nrmera.org/educational-research-theory-practice/"
"e-Polymers","Journal","collected from a compatible aggregator","","https://www.degruyter.com/view/j/epoly"
"Ledger","Journal","collected from a compatible aggregator","","http://ledgerjournal.org/"
"International Journal of Communication","Journal","collected from a compatible aggregator","","http://ijoc.org"
"Aresty Rutgers Undergraduate Research Journal","Journal","collected from a compatible aggregator","","https://arestyrurj.libraries.rutgers.edu/index.php/arestyrurj/index"
"Michigan Family Review","Journal","collected from a compatible aggregator","","https://quod.lib.umich.edu/m/mfr"
"Bryn Mawr Classical Review","Journal","collected from a compatible aggregator","","http://bmcr.brynmawr.edu/"
"ImmunoHorizons","Journal","collected from a compatible aggregator","","https://www.immunohorizons.org/"
"AIMS Energy","Journal","collected from a compatible aggregator","","http://www.aimspress.com/journal/energy"
"Stochastic Systems","Journal","collected from a compatible aggregator","","https://pubsonline.informs.org/journal/stsy"
"Journal of Modern Philosophy","Journal","collected from a compatible aggregator","","https://jmphil.org"
"Journal for Learning through the Arts","Journal","collected from a compatible aggregator","","http://escholarship.org/uc/class_lta"
"eHumanista: Journal of Iberian Studies","Journal","collected from a compatible aggregator","","http://www.ehumanista.ucsb.edu"
"Journal of Applied Communications","Journal","collected from a compatible aggregator","","http://newprairiepress.org/jac/"
"Wildlife Biology","Journal","collected from a compatible aggregator","","https://onlinelibrary.wiley.com/journal/1903220x"
"InSight","Journal","collected from a compatible aggregator","","http://insightjournal.net/"
"International Journal of Whole Schooling","Journal","collected from a compatible aggregator","","http://www.wholeschooling.net/Journal_of_Whole_Schooling/IJWSIndex.html"
"WikiJournal of Medicine","Journal","collected from a compatible aggregator","","https://www.wikijmed.org"
"Internet Policy Review","Journal","OpenAIRE 3.0 (OA, funding)","","https://policyreview.info"
"ACS Engineering Au","Journal","collected from a compatible aggregator","","https://pubs.acs.org/journal/aeacb3"
"Earth Surface Dynamics","Journal","collected from a compatible aggregator","","http://www.earth-surface-dynamics.net/"
"AIMS Cell and Tissue Engineering","Journal","collected from a compatible aggregator","","http://www.aimspress.com/journal/CTE"
"Global Medical Genetics","Journal","collected from a compatible aggregator","","https://www.thieme.com/books-main/genetics/product/5705-global-medical-genetics"
"SLIS Connecting","Journal","collected from a compatible aggregator","","http://aquila.usm.edu/slisconnecting/"
"Central Europe","Journal","Not yet registered","","https://pubs.lib.umn.edu/index.php/cey/index"
"Journal of Family Research","Journal","collected from a compatible aggregator","","https://ubp.uni-bamberg.de/jfr/index.php/jfr"
"Egyptian Journal of Critical Care Medicine","Journal","collected from a compatible aggregator","","https://journals.lww.com/ejccm/pages/default.aspx"
"NPG Asia Materials","Journal","collected from a compatible aggregator","","https://www.nature.com/am/"
"Palaeontologia Electronica","Journal","collected from a compatible aggregator","","https://palaeo-electronica.org/content/"
"Maniculae","Journal","collected from a compatible aggregator","","https://maniculae.de/"
"Entangled Religions - Interdisciplinary Journal for the Study of Religious Contact and Transfer","Journal","collected from a compatible aggregator","","http://er.ceres.rub.de/"
"Acupuncture and Herbal Medicine","Journal","Not yet registered","","https://journals.lww.com/ahm/pages/default.aspx"
"Global justice: Theory, Practice, Rhetoric","Journal","collected from a compatible aggregator","","http://www.theglobaljusticenetwork.org"
"ACS Bio &amp; Med Chem Au","Journal","collected from a compatible aggregator","","https://pubs.acs.org/journal/abmcb8"
"Journal of Neurological Surgery Reports","Journal","Not yet registered","","https://doi.org/10.1055/s-00000182"
"AIMS Public Health","Journal","collected from a compatible aggregator","","https://www.aimspress.com/journal/aimsph"
"Northwest Journal of Teacher Education","Journal","collected from a compatible aggregator","","https://pdxscholar.library.pdx.edu/nwjte/"
"Biomedical Optics Express","Journal","collected from a compatible aggregator","","https://opg.optica.org/boe/home.cfm"
"American Journal of Current Microbiology","Journal","Not yet registered","","http://ivyunion.org/index.php/ajcmicrob"
"Leibniz Transactions on Embedded Systems","Journal","collected from a compatible aggregator","","http://www.dagstuhl.de/lites"
"Journal of Micropalaeontology","Journal","collected from a compatible aggregator","","https://www.journal-of-micropalaeontology.net/"
"Molecular Imprinting","Journal","collected from a compatible aggregator","","http://www.degruyter.com/view/j/molim"
"Green Finance","Journal","collected from a compatible aggregator","","https://www.aimspress.com/journal/gf"
"querelles-net","Journal","collected from a compatible aggregator","","http://www.querelles-net.de/"
"npj Systems Biology and Applications","Journal","collected from a compatible aggregator","","https://www.nature.com/npjsba/"
"Computational and Mathematical Biophysics","Journal","collected from a compatible aggregator","","https://www.degruyter.com/view/journals/cmb/cmb-overview.xml"
"Archaeoastronomy and Ancient Technologies","Journal","collected from a compatible aggregator","","https://aaatec.org/"
"Elementa: Science of the Anthropocene","Journal","collected from a compatible aggregator","","http://www.elementascience.org"
"Journal of Strategic Security","Journal","collected from a compatible aggregator","","http://scholarcommons.usf.edu/jss/"
"Landbauforschung","Journal","collected from a compatible aggregator","","https://www.landbauforschung.net/"
"Advancements in Agricultural Development","Journal","collected from a compatible aggregator","","https://agdevresearch.org/index.php/aad"
"AIMS Biophysics","Journal","collected from a compatible aggregator","","http://www.aimspress.com/journal/biophysics"
"Disability Studies Quarterly","Journal","collected from a compatible aggregator","","http://dsq-sds.org"
"Androgens","Journal","collected from a compatible aggregator","","http://www.liebertpub.com/andro"
"Animal Migration","Journal","collected from a compatible aggregator","","https://www.degruyter.com/journal/key/ami/html"
"International Journal of the Analytic Hierarchy Process","Journal","collected from a compatible aggregator","","http://www.ijahp.org/index.php/IJAHP"
"Catalysis for Sustainable Energy","Journal","collected from a compatible aggregator","","http://www.degruyter.com/view/j/cse"
"Bonn Zoological Bulletin","Journal","collected from a compatible aggregator","","http://www.zoologicalbulletin.de/"
"Journal of Bioresource Management","Journal","collected from a compatible aggregator","","https://corescholar.libraries.wright.edu/jbm/"
"Zeitschrift für die Welt der Türken","Journal","collected from a compatible aggregator","","http://www.dieweltdertuerken.org/"
"German as a Foreign Language","Journal","collected from a compatible aggregator","","http://www.gfl-journal.de/"
"The International Journal of Information, Diversity, &amp; Inclusion","Journal","collected from a compatible aggregator","","https://jps.library.utoronto.ca/index.php/ijidi/index"
"Journal of Epileptology","Journal","collected from a compatible aggregator","","https://www.exeley.com/journal/journal_of_epileptology"
