24	Universidad Nacional de Loja		rdsunl.org	academic	Ecuador	DSpace	3.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universidad Nacional de Luján	REDIUNLu - Repositorio Digital Institucional de Acceso Abierto de la Universidad Nacional de Luján	unlu.edu.ar	academic	Argentina	DSpace	6.x
1	Universidad Nacional de Misiones	Facultad de Humanidades y Ciencias Sociales		academic	Argentina	DSpace	
2	Universidad Nacional de Moquegua	Repositorio Institucional de la Universidad Nacional de Moquegua	unam.edu.pe	academic	Peru	DSpace	5.x
3	Universidad Nacional de Piura	Repositorio Institucional Digital	unp.edu.pe	academic	Peru	DSpace	5.x
4	Universidad Nacional de Piura	Repositorio Institucional Digital - UNP	unp.edu.pe	academic	Peru	DSpace	5.x
5	Universidad Nacional de Río Negro	RID-UNRN	unrn.edu.ar	research center	Argentina	DSpace	6.x
6	Universidad Nacional de Rosario		unr.edu.ar	academic	Argentina	DSpace	1.x
7	Universidad Nacional de San Agustín	Repositorio Institucional Digital	unsa.edu.pe	academic	Peru	DSpace	5.x
8	Universidad Nacional de San Agustín de Arequipa	Repositorio Institucional UNSA	unsa.edu.pe	academic	United States	DSpace	5.x
9	Universidad Nacional de San Antonio Abad del Cusco	Repositorio Institucional UNSAAC	unsaac.edu.pe	academic	Peru	DSpace	5.x
10	Universidad Nacional de San Cristóbal de Huamanga	Repositorio UNSCH	unsch.edu.pe	academic	Peru	DSpace	4.x
11	Universidad Nacional de San Martín - Tarapoto	Repositorio institucional - UNSM	unsm.edu.pe	academic	Peru	DSpace	5.x
12	Universidad Nacional de San Martín. Biblioteca Central	Repositorio Institucional de la Universidad Nacional de San Martín	unsam.edu.ar	academic	Argentina	DSpace	6.x
13	Universidad Nacional de Trujillo	Repositorio Institucional UNITRU	unitru.edu.pe	academic	Peru	DSpace	5.x
14	Universidad Nacional de Tumbes	repositorio instititucional de la Universidad Nacional de Tumbes	untumbes.edu.pe	academic	Peru	DSpace	5.x
15	Universidad Nacional de Ucayali	Repositorio Institucional UNU	unu.edu.pe	academic	Peru	DSpace	5.x
16	Universidad Nacional del Altiplano	Repositorio Institucional Digital de la Universidad Nacional del Altiplano Puno	unap.edu.pe	academic	Peru	DSpace	5.x
17	Universidad Nacional del Callao	Repositorio UNAC	unac.edu.pe	academic	Peru	DSpace	5.x
18	Universidad Nacional del Centro del Perú	Repositorio Institucional Digital	uncp.edu.pe	academic	Peru	DSpace	5.x
19	UNiversidad Nacional del Centro del Perú	Repositorio Institucional	uncp.edu.pe	academic	Peru	DSpace	6.x
20	Universidad Nacional del Comahue	Repositorio Digital Institucional	uncoma.edu.ar	academic	Argentina	DSpace	6.x
21	Universidad Nacional del Litoral	Biblioteca de tesis	unl.edu.ar	academic	Argentina	DSpace	5.x
22	Universidad Nacional del Litoral (UNL)		unl.edu.ar	academic	Argentina	DSpace	
23	Universidad Nacional del Nordeste	Repositorio Institucional UNNE	unne.edu.ar	academic	Argentina	DSpace	5.x
24	Universidad Nacional del Nordeste	RIUNNE Repositorio Institucional de la Universidad Nacional del Nordeste		academic	Argentina	DSpace	5.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universidad Nacional del Santa	Repositorio Institucional Digital UNS	uns.edu.pe	academic	Peru	DSpace	5.x
1	Universidad Nacional del Sur		uns.edu.ar	academic	Argentina	DSpace	5.x
2	Universidad Nacional Experimental de la Seguridad	Reositorio Digital Institucional UNES		academic	Venezuela	DSpace	4.x
3	Universidad Nacional Experimental Francisco de Miranda	Repositorio Digital de la UNEFM		academic	Venezuela	DSpace	5.x
4	Universidad Nacional Experimental Sur del Lago			personal	Venezuela	DSpace	1.x
5	Universidad Nacional Federico Villarreal			academic	Peru	DSpace	
6	Universidad Nacional Federico Villarreal	Repositorio Institucional UNFV	unfv.edu.pe	academic	Peru	DSpace	5.x
7	Universidad Nacional Hermilio Valdizán	Respositorio Institucional UNHEVAL	unheval.edu.pe	academic	Peru	DSpace	5.x
8	Universidad Nacional Intercultural de la Amazonia	Repositorio UNIA	unia.edu.pe	academic	Peru	DSpace	5.x
9	Universidad Nacional Jorge Basadre Groghmann	Repositorio Institucional de la Universidad Nacional Jorge Basadre Grohmann	unjbg.edu.pe	academic	Peru	DSpace	5.x
10	Universidad Nacional José Faustino Sánchez Carrión	Repositorio Institutcional - UNJFSC	unjfsc.edu.pe	academic	Peru	DSpace	5.x
11	Universidad Nacional José Faustino Sánchez Carrión	Repositorio UNJFSC	unjfsc.edu.pe	academic	Peru	DSpace	5.x
12	Universidad Nacional José María Arguedas	Repositorio UNAJMA	unajma.edu.pe	academic	Peru	DSpace	5.x
13	UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS	Estimación caudales medios y máximos de la cuenca del río Checras mediante ecuaciones sintéticas y racionales	doi.org	academic	Peru	DSpace	
14	Universidad Nacional Mayor de San Marcos	Cybertesis UNMSM	unmsm.edu.pe	academic	Peru	DSpace	6.x
15	Universidad Nacional Micaela Bastida de Apurímac	Repositorio Institutcional UNAMBA	unamba.edu.pe	academic	Peru	DSpace	5.x
16	Universidad Nacional Pedro Ruiz Gallo	Repositorio Institucional UNPRG	unprg.edu.pe	academic	Peru	DSpace	5.x
17	Universidad Nacional San Cristóbal de Huamanga	Repositorio Institucional Digital	unsch.edu.pe	academic	Peru	DSpace	5.x
18	Universidad Nacional San Luis Gonzaga de Ica	Repositorio institucional UNICA	unica.edu.pe	academic	Peru	DSpace	5.x
19	Universidad Nacional Santiago Antúnez de Mayolo	Repositorio Institucional UNASAM	unasam.edu.pe	academic	Peru	DSpace	5.x
20	Universidad Nacional Santiago Antúnez de Mayolo	Repositorio Institucional Digital	unasam.edu.pe	academic	Peru	DSpace	5.x
21	Universidad Nacional Santiago Antúnez de Mayolo	Repositorio Institucional Digital	unasam.edu.pe	academic	Peru	DSpace	5.x
22	Universidad Nacional Tecnológica de Lima Sur	Repositorio Institucional UNTELS	untels.edu.pe	academic	Peru	DSpace	5.x
23	Universidad Nacional Toribio Rodríguez de Mendoza	Repositorio Digital UNTRM	untrm.edu.pe	academic	Peru	DSpace	
24	Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas	Repositorio Institucional Digital UNTRM	untrm.edu.pe	academic	Peru	DSpace	5.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universidad Nueva Esparta		une.edu.ve	academic	Venezuela	DSpace	1.x
1	Universidad ORT Uruguay	Repositorio académico digital		academic	Uruguay	DSpace	5.x
2	Universidad Pablo de Olavide de Sevilla, RIO		rio.upo.es	academic	Spain	DSpace	3.x
3	Universidad para el Desarrollo Andino	Repositorio Institucional UDEA	udea.edu.pe	academic	Peru	DSpace	5.x
4	Universidad Pedagógica Experimental Libertador (UPEL)	Repositorio UPEL		academic	Venezuela	DSpace	4.x
5	Universidad Pedagógica Nacional Francisco Morazán	Repositorio Documental de la Universidad Pedagógica Nacional Francisco Morazán		academic	Honduras	DSpace	5.x
6	Universidad Pedagógica y Tecnológica de Colombia	Repositorio UPTC		academic	Colombia	DSpace	6.x
7	Universidad Peruana Austral del Cusco	Repositorio UPAC	uaustral.edu.pe	academic	Peru	DSpace	5.x
8	Universidad Peruana Cayetano Heredia	Repositorio - UPCH	upch.edu.pe	academic	Peru	DSpace	5.x
9	Universidad Peruana de Arte Orval	Repositorio Institucional-Universidad Peruana de Arte Orval	orval.edu.pe	academic	Peru	DSpace	5.x
10	Universidad Peruana de Ciencias Aplicadas	Repositorio Académico UPC	upc.edu.pe	academic	Peru	DSpace	5.x
11	Universidad Peruana de Ciencias e Informática	Repositorio Institucional UPCI	upci.edu.pe	academic	Peru	DSpace	6.x
12	Universidad Peruana de Integración Global		upig.edu.pe	academic	Peru	DSpace	4.x
13	Universidad Peruana de Investigación y Negocios		upein.edu.pe	academic	Peru	DSpace	6.x
14	Universidad Peruana de Las Américas		ulasamericas.edu.pe	academic	Peru	DSpace	5.x
15	Universidad Peruana del Centro	Repositorio de la Universidad Peruana del Centro(UPECEN)	upecen.edu.pe	academic	Peru	DSpace	5.x
16	Universidad Peruana del Oriente	Repositorio Digital Institucional UPO	upouni.edu.pe	academic	Peru	DSpace	5.x
17	Universidad Peruana Los Andes	Repositorio Institucional de la UPLA	upla.edu.pe	academic	Peru	DSpace	5.x
18	Universidad Peruana Santo Tomás de Aquino de Ciencia e Integración	REPOSITORIO UST UNIVERSIDAD SANTO TOMÁS	ust.edu.pe	academic	Peru	DSpace	6.x
19	Universidad Peruana Simón Bolívar	Repositorio Institucional UPSB	upsb.edu.pe	academic	Peru	DSpace	5.x
20	Universidad Peruana Unión	Repositorio de la Universidad Peruana Unión	upeu.edu.pe	academic	Peru	DSpace	5.x
21	Universidad Politécnica Amazónica		upa.edu.pe	academic	Peru	DSpace	6.x
22	Universidad Politécnica Amazónica	Repositorio Institucional Universidad Politécnica Amazónica	upa.edu.pe	academic	Peru	DSpace	6.x
23	Universidad Politecnica de Cartagena		upct.es	academic	Spain	DSpace	5.x
24	Universidad Politecnica de Valencia		riunet.upv.es	academic	Spain	DSpace	5.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universidad Politecnica Salesiana		ups.edu.ec	academic	Ecuador	DSpace	
1	Universidad Pontificia Bolivariana		upb.edu.co	academic	Colombia	DSpace	
2	Universidad Pontificia Comillas	Repositorio Universidad Pontificia Comillas		academic	Spain	DSpace	5.x
3	Universidad Privada Antenor Orrego	Repositorio Digital UPAO	upao.edu.pe	academic	Peru	DSpace	3.x
4	Universidad Privada Antonio Guillermo Urrelo	Repositorio Institucional UPAGU	upagu.edu.pe	academic	Peru	DSpace	5.x
5	Universidad Privada de Huancayo Franklin Roosevelt	Repositorio de la Universidad Privada de Huancayo Franklin Roosevelt	uroosevelt.edu.pe	academic	Peru	DSpace	5.x
6	Universidad Privada de la Selva Peruana	Repositorio Digital Institucional Universidad Privada de la Selva Peruana	ups.edu.pe	academic	Peru	DSpace	5.x
7	Universidad Privada de Pucallpa	Repositorio Institucional de la Universidad Privada de Pucallpa	upp.edu.pe	academic	Peru	DSpace	5.x
8	Universidad Privada de Tacna	Repositorio de la Universidad Privada de Tacna	upt.edu.pe	academic	Peru	DSpace	5.x
9	Universidad Privada de Trujillo	Repositorio Institucional de la Universidad Privada de Trujillo	uprit.edu.pe	academic	Peru	DSpace	5.x
10	Universidad Privada del Norte	UPNBOX Repositorio Insitutcional	upn.edu.pe	academic	Peru	DSpace	5.x
11	UNIVERSIDAD PRIVADA DEL NORTE	REPOSITORIO INSTITUCIONAL UPN	upn.edu.pe	academic	Peru	DSpace	6.x
12	Universidad Privada Juan Mejía Baca	Repositorio Institucional UMB	umb.edu.pe	academic	Peru	DSpace	5.x
13	Universidad Privada Juan Pablo II	Repositorio Universidad Privada Juan Pablo II	unijuanpablo.edu.pe	academic	Peru	DSpace	5.x
14	Universidad Privada Leonardo Da Vinci	Repositorio UPD	upd.edu.pe	academic	Peru	DSpace	5.x
15	Universidad Privada Líder Peruana	Repositorio de la Universidad Privada Líder Peruana	ulp.edu.pe	academic	Peru	DSpace	
16	Universidad Privada Norbert Wiener		uwiener.edu.pe	academic	Peru	DSpace	5.x
17	Universidad Privada Peruano Alemana	Repositorio de la Universidad Privada Peruano Alemana	upal.edu.pe	academic	Peru	DSpace	6.x
18	Universidad Privada San Carlos	Repositorio Institucional Digital de la Universidad Privada San Carlos Puno	upsc.edu.pe	academic	Peru	DSpace	5.x
19	Universidad Privada San Juan Bautista	repositorio.upsjb.edu.pe	upsjb.edu.pe	academic	Peru	DSpace	5.x
20	Universidad Privada San Juan Bautista	Repositorio Universidad Privada San Juan Bautista	upsjb.edu.pe	academic	Peru	DSpace	5.x
21	Universidad Privada Sergio Bernales	Repositorio Institucional UPSB	upsb.edu.pe	academic	Peru	DSpace	5.x
22	Universidad Privada Telesup		telesup.edu.pe	academic	Peru	DSpace	5.x
23	Universidad Publica de Navarra		unavarra.es	academic	Spain	DSpace	1.x
24	Universidad Rey Juan Carlos (URJC)		urjc.es	academic	Spain	DSpace	6.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universidad Ricardo Palma	Repositorio Institucional URP	urp.edu.pe	academic	Peru	DSpace	5.x
1	Universidad San Andrés	Repositorio institucional UNIVERSIDAD SAN ANDRES	usan.edu.pe	academic	Peru	DSpace	5.x
2	Universidad San Francisco de Quito		usfq.edu.ec	academic	Ecuador	DSpace	1.x
3	Universidad San Ignacio de Loyola	Repositorio USIL	usil.edu.pe	academic	Peru	DSpace	7.x
4	Universidad San Ignacio de Loyola	El repositorio institucional de la Universidad San Ignacio de Loyola	usil.edu.pe	academic	Peru	DSpace	5.x
5	Universidad San Pedro	Repositorio Institucional de la Universidad San Pedro	usanpedro.edu.pe	academic	Peru	DSpace	6.x
6	Universidad Santiago de cali			academic	Colombia	DSpace	6.x
7	Universidad Santo Domingo de Guzmán	Repositorio Institucional USDG	unisdg.edu.pe	academic	Peru	DSpace	5.x
8	Universidad Santo Tomás	Repositorio Istitucional CRAI USTA		academic	Colombia	DSpace	6.x
9	Universidad Seminario Evangélico de Lima	Repositorio Institucional USEL	usel.edu.pe	academic	Peru	DSpace	6.x
10	Universidad Sergio Arboleda	Repositorio USA		academic	Colombia	DSpace	5.x
11	Universidad Sergio Arboleda	Repositorio Institucional Universidad Sergio Arboleda		academic	Colombia	DSpace	5.x
12	Universidad Simon Bolivar		bolivarium.usb.ve	academic	Venezuela	DSpace	1.x
13	Universidad Simón Bolívar	Repositorio Digital Universidad Simón Bolívar		academic	Colombia	DSpace	5.x
14	Universidad SISE	Repositorio de Investigación SISE	universidadsise.edu.pe	academic	Peru	DSpace	6.x
15	Universidad Tecnica de Manabi		utm.edu.ec	academic	Ecuador	DSpace	1.x
16	Universidad Técnica del Norte	Repositorio Universidad Técnica del Norte	utn.edu.ec	public/national library	Ecuador	DSpace	4.x
17	UNIVERSIDAD TECNICA ESTATAL DE QUEVEDO	https://repositorio.uteq.edu.ec/	uteq.edu.ec	academic	Ecuador	DSpace	6.x
18	Universidad Técnica Federico Santa María	Peumo Repositorio Digital USM	repositorio.usm.cl	academic	Chile	DSpace	6.x
19	Universidad Tecnica Particular de Loja		utpl.edu.ec	academic	Ecuador	DSpace	
20	Universidad Tecnológica de El Salvador	repositorio UTEC		academic	El Salvador	DSpace	1.x
21	Universidad Tecnológica de la Mixteca	Repositorio Institucional UTM	repositorio.utm.mx	academic	Mexico	DSpace	6.x
22	Universidad Tecnológica de los Andes	Repositorio de Tesis de la UTEA	utea.edu.pe	academic	Peru	DSpace	5.x
23	Universidad Tecnológica de Panamá	Repositorio Institucional de documento digitales de acceso abierto (Ridda2)	utp.ac.pa	academic	Panama	DSpace	6.x
24	Universidad Tecnologica de Pereira		utp.edu.co	academic	Colombia	DSpace	1.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universidad Tecnológica de Pereira	Repositorio Institucional - Universidad Tecnológica de Pereira	utp.edu.co	academic	Colombia	DSpace	7.x
1	Universidad Tecnológica del Perú	Repositorio Institucional UTP	utp.edu.pe	academic	Peru	DSpace	5.x
2	Universidad Tecnologica Equinoccial		ute.edu.ec	academic	Ecuador	DSpace	1.x
3	Universidad Tecnológica Metropolitana	Repositorio académico UTEM		academic	Chile	DSpace	6.x
4	Universidad Torcuato Di Tella		utdt.edu	academic	Argentina	DSpace	6.x
5	Universidad Ucuathemoc		proquest.com	academic	Colombia	DSpace	6.x
6	Universidad Valle del Momboy	Repositorio UVM	uvm.edu.ve	academic	Venezuela	DSpace	6.x
7	Universidad Veracruzana	Repositorio Institucional de la Universidad Veracruzana	cdigital.uv.mx	academic	Mexico	DSpace	6.x
8	Universidad Veracruzana	Repositorio Institucional de la Universidad Veracruzana	cdigital.uv.mx	academic	Mexico	DSpace	6.x
9	Universidad Veracruzana		cdigital.uv.mx	academic	Mexico	DSpace	4.x
10	Universidad Veracruzana	Repositorio institucional de la Universidad Veracruzana	cdigital.uv.mx	academic	Mexico	DSpace	6.x
11	Universidad Villanueva	Repositorio Digital de la Universidad Villanueva	villanueva.edu	academic	Spain	DSpace	6.x
12	Universidade Aberta - Em Qualquer Lugar do Mundo	Repositório institucional da Universidade Aberta	repositorioaberto.uab.pt	academic	Portugal	DSpace	5.x
13	Universidade Aberta do SUS - Secretaria Executiva		unasus.gov.br	academic	Brazil	DSpace	
14	Universidade Atlântica	Repositório Cientifico da Atlântica	uatlantica.pt	academic	Portugal	DSpace	5.x
15	Universidade Autónoma de Lisboa	Repositório Institucional da Universidade Autónoma de Lisboa	repositorio.ual.pt	academic	Portugal	DSpace	6.x
16	Universidade Catolica de Brasilia		repositorio.ucb.br	academic	Brazil	DSpace	1.x
17	Universidade Católica Portuguesa	Repositório Institucional da Universidade Católica Portuguesa	repositorio.ucp.pt	academic	Portugal	DSpace	5.x
18	Universidade da Beira Interior	Repositório Digital da UBI	ubibliorum.ubi.pt	academic	Portugal	DSpace	5.x
19	Universidade da Coruna, Galicia		ruc.udc.es	academic	Spain	DSpace	3.x
20	Universidade da Integração Internacional da Lusofonia Afro-Brasileira			academic	Brazil	DSpace	6.x
21	Universidade de Aveiro	Repositório Institucional da Universidade de Aveiro	ria.ua.pt	academic	Portugal	DSpace	5.x
22	Universidade de Brasilia		repositorio.unb.br	academic	Brazil	DSpace	1.x
23	Universidade de Brasília	Repositório Institucional da UnB	repositorio.unb.br	academic	Brazil	DSpace	6.x
24	Universidade de Brasília	Biblioteca Digital da Produção Intelectual Discente	bdm.unb.br	academic	Brazil	DSpace	4.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universidade de Brasilia, BDM		bce.unb.br	academic	Brazil	DSpace	
1	Universidade de Coimbra	Repositório científico da UC	sib.uc.pt	academic	Portugal	DSpace	5.x
2	Universidade de Évora, Repositório	Repositório Institucional da Universidade de Évora	uevora.pt	academic	Portugal	DSpace	1.x
3	Universidade de Lisboa	Repositório Institucional da Universidade de Lisboa	repositorio.ul.pt	academic	Portugal	DSpace	5.x
4	Universidade de Santiago de Compostela	Minerva, Repositorio Institucional da Universidade de Santiago de Compostela	minerva.usc.es	academic	Spain	DSpace	5.x
5	Universidade de Sao Paulo		producao.usp.br	academic	Brazil	DSpace	3.x
6	Universidade de São Paulo	Biblioteca Digital da Produção Intelectual da USP - BDPI		academic	Brazil	DSpace	3.x
7	Universidade de Sao Paulo, Acervo Historico FMVZ/USP		fmvz.usp.br	academic	Brazil	DSpace	1.x
8	Universidade de Taubaté	Repositório Institucional da UNITAU	unitau.br	academic	Brazil	DSpace	5.x
9	Universidade de Taubaté	Repositório Institucional da UNITAU	unitau.br	academic	Brazil	DSpace	5.x
10	Universidade de Tras-os-Montes e Alto Douro	Repositório Institucional da Universidade de Trás-os-Montes e Alto Douro	utad.pt	academic	Portugal	DSpace	6.x
11	Universidade de Vigo	Investigo		academic	Spain	DSpace	1.x
12	Universidade do Algarve	Repositório Institucional da Universidade do Algarve	ualg.pt	academic	Portugal	DSpace	5.x
13	Universidade do Minho	Repositório Institucional da Universidade do Minho - RepositóriUM	uminho.pt	academic	Portugal	DSpace	6.x
14	Universidade do Porto, Repositório Aberto	Repositório Aberto da Universidade do Porto	repositorio-aberto.up.pt	academic	Portugal	DSpace	6.x
15	Universidade dos Açores	Repositório Institucional da universidade dos	repositorio.uac.pt	academic	Portugal	DSpace	5.x
16	UNIVERSIDADE ESTADUAL DE ALAGOAS	O Mulungu (Erythrina velutina Willd) como elemento de manifestação etnocultural na região da zona rural do município de Arapirac		academic	Brazil	DSpace	
17	Universidade Estadual de Goiás			academic	Brazil	VIVO	1.9.x
18	Universidade Estadual de Goiás	Repositório Palipalan	ppec.ueg.br	academic	Brazil	DSpace	6.x
19	Universidade Estadual de Ponta Grossa		uepg.br	academic	Brazil	DSpace	1.x
20	Universidade Estadual Paulista		unesp.br	academic	Brazil	DSpace	1.x
21	"Universidade Estadual Paulista ""Julio de Mesquita Filho"""	Repositório Institucional UNESP	unesp.br	academic	Brazil	DSpace	5.x
22	Universidade Federal da Bahia		ufba.br	academic	Brazil	DSpace	
23	Universidade Federal da Fronteira Sul	Repositório Digital da UFFS		academic	Brazil	DSpace	
24	Universidade Federal da Grande Dourados (UFGD)		ufgd.edu.br	academic	Puerto Rico	DSpace	
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universidade Federal da Integração Latino-Americana		unila.edu.br	academic	Brazil	DSpace	5.x
1	Universidade Federal da Integração Latino-Americana (Unila)	Repositório Institucional da Unila		academic	Brazil	DSpace	5.x
2	UNIVERSIDADE FEDERAL DA PARAÍBA	TI2		academic	Brazil	DSpace	5.x
3	Universidade Federal da Paraíba (UFPB)	Repositório Institucional da Universidade Federal da Paraíba	ufpb.br	academic	Brazil	DSpace	5.x
4	Universidade Federal de Goias		bc.ufg.br	academic	Brazil	DSpace	3.x
5	Universidade Federal de Minas Gerais		ufmg.br	academic	Brazil	DSpace	
6	Universidade Federal de Ouro Preto		ufop.br	academic	Brazil	DSpace	
7	UNIVERSIDADE FEDERAL DE PELOTAS			academic	Brazil	DSpace	
8	Universidade Federal de Pernambuco	Repositório da Universidade Federal de Pernambuco		academic	Brazil	DSpace	4.x
9	Universidade Federal de Roraima	Repositório UFRR	ufrr.br	academic	Brazil	DSpace	5.x
10	Universidade Federal de Santa Maria	Manancial - Repositório Digital da UFSM		academic	Brazil	DSpace	6.x
11	Universidade Federal de São Carlos	Repositório Institucional da UFSCar	ufscar.br	academic	Brazil	DSpace	5.x
12	Universidade Federal de São Carlos		ufscar.br	academic	Brazil	DSpace	
13	Universidade Federal de São Paulo	Repositório Institucional UNIFESP	unifesp.br	academic	Brazil	DSpace	6.x
14	Universidade Federal de São Paulo	Repositório Institucional UNIFESP	unifesp.br	academic	Brazil	DSpace	6.x
15	Universidade Federal de São Paulo - UNIFESP	Repositório Institucional UNIFESP	unifesp.br	academic	Brazil	DSpace	5.x
16	Universidade Federal de Sergipe		ri.ufs.br	academic	Brazil	DSpace	
17	Universidade Federal de Sergipe		biblioteca.ufs.br	academic	Brazil	DSpace	
18	Universidade Federal de Uberlandia		repositorio.ufu.br	academic	Brazil	DSpace	1.x
19	Universidade Federal do Acre		ufac.br	academic	Brazil	DSpace	
20	Universidade Federal do Ceara		repositorio.ufc.br	academic	Brazil	DSpace	
21	Universidade Federal do Ceará	Repositório Institucional da Universidade Federal do Ceará	repositorio.ufc.br	academic	Brazil	DSpace	5.x
22	Universidade Federal do Ceará	Repositório Institucional da Universidade Federal do Ceará	repositorio.ufc.br	academic	Brazil	DSpace	5.x
23	Universidade Federal do Espirito Santo (UFES)		ufes.br	academic	Brazil	DSpace	
24	Universidade Federal do Pará	Repositório Institucional da Universidade Federal do Pará		academic	Brazil	DSpace	5.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universidade Federal do Pará	Repositorio Institucional da UFPA	ufpa.br	academic	Brazil	DSpace	5.x
1	Universidade Federal do Pará		ufpa.br	academic	Brazil	DSpace	5.x
2	Universidade Federal do Para		ufpa.br	academic	Brazil	DSpace	1.x
3	Universidade Federal do Parana		ufpr.br	academic	Brazil	DSpace	1.x
4	Universidade Federal do Piauí			academic	Brazil	DSpace	
5	Universidade Federal do Rio de Janerio	Pantheon		academic	Brazil	DSpace	3.x
6	Universidade Federal do Rio Grande do Norte, Biblioteca Digital de Mon		ufrn.br	academic	Brazil	DSpace	1.x
7	Universidade Federal do Rio Grande do Sul		ufrgs.br	academic	Brazil	DSpace	
8	Universidade Federal do Tocantins	Repositório Institucional da UFT (RIUFT)	uft.edu.br	academic	Brazil	DSpace	6.x
9	Universidade Federal Fluminense	RI-UFF - Repositório Institucional da Universidade Federal Fluminense		academic	Brazil	DSpace	5.x
10	Universidade Fernando Pessoa	Repositório Institucional da Universidade Fernando Pessoa	bdigital.ufp.pt	academic	Portugal	DSpace	5.x
11	Universidade Jean Piaget de Cabo Verde		unipiaget.org	academic	Cape Verde	DSpace	
12	Universidade Lusíada	RUL - Repositório das Universidades Lusíada	ulusiada.pt	academic	Portugal	DSpace	6.x
13	Universidade Municipal de Sao Caetano do Sul		uscs.edu.br	academic	Brazil	DSpace	
14	Universidade Nova de Lisboa	Repositório Institucional da Universidade Nova de Lisboa	run.unl.pt	academic	Portugal	DSpace	5.x
15	Universidade Nove de Julho		uninove.br	academic	Brazil	DSpace	
16	Universidade Portucalense	Repositório Institucional da Universidade Portucalense	uportu.pt	academic	Portugal	DSpace	5.x
17	Universidade Tecnica de Lisboa	Repositório Institucional da Universidade de Lisboa	repository.utl.pt	academic	Portugal	DSpace	5.x
18	Universidade Tecnológica Federal do Paraná		utfpr.edu.br	academic	Brazil	DSpace	
19	Universidade Tecnológica Federal do Paraná (UTFPR)	Repositório Institucional da UTFPR (RIUT)	utfpr.edu.br	academic	Brazil	DSpace	6.x
20	Universita Cattolica del Sacro Cuore		unicatt.it	academic	Italy	DSpace	1.x
21	Universita degli Studi della Tuscia		unitus.it	academic	Italy	DSpace	1.x
22	Universita degli Studi di Catania, ArchivIA		unict.it	academic	Italy	DSpace	1.x
23	Universita degli Studi di Macerata	Archivio istituzionale della ricerca - Università di Macerata		academic	Italy	DSpace	4.x
24	Universita degli Studi di Milano, AIR		unimi.it	academic	Italy	DSpace	1.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Universita degli Studi di Milano, ARMIDA		unimi.it	academic	Italy	DSpace	1.x
1	Universita degli Studi di Milano, Bicocca, BOA		unimib.it	academic	Italy	DSpace	1.x
2	Universita degli Studi di Palermo		unipa.it	academic	Italy	DSpace	1.x
3	"Universita degli studi di Roma ""La Sapienza"" - Facolta di Architettura"	reseArch		academic	Italy	DSpace	1.x
4	Universita degli Studi di Roma Tor Vergata	Archivio della Ricerca - Università di Roma Tor vergata		academic	Italy	DSpace	4.x
5	Universita degli Studi di Salerno		unisa.it	academic	Italy	DSpace	5.x
6	Universita degli Studi di Torino		unito.it	academic	Italy	DSpace	1.x
7	Universita degli studi Milano - Bicocca, B@bele		unimib.it	academic	Italy	DSpace	1.x
8	Universita degli studi Milano - Bicoccam, BiMuL		unimib.it	academic	Italy	DSpace	1.x
9	Universita dell Insubria		cilea.it	academic	Italy	DSpace	
10	Universita di Bergamo, Aisberg		unibg.it	academic	Italy	DSpace	
11	Universita di Parma		cilea.it	academic	Italy	DSpace	1.x
12	Universita per Stranieri di Perugia		unistrapg.it	academic	Italy	DSpace	
13	Universita Politecnica delle Marche, ACUBO (Archivio Aperto di Ateneo)		univpm.it	academic	Italy	DSpace	
14	Universita Ca’ Foscari Venezia, ARCA		unive.it	academic	Italy	DSpace	1.x
15	Università degli Studi della Basilicata	Archivio della Ricerca - Università della Basilicata		academic	Italy	DSpace	4.x
16	Università degli Studi di Bari	Archivio istituzionale della ricerca - Università di Bari		academic	Italy	DSpace	4.x
17	Università degli Studi di Brescia	Archivio istituzionale della ricerca - Università di Brescia (OPENBS)		academic	Italy	DSpace	4.x
18	Università degli Studi di Brescia	Expertise & Skills	unibs.it	academic	Italy	VIVO	1.9.x
19	Università degli studi di Cagliari (UniCA)	Archivio istituzionale della ricerca - Università di Cagliari		academic	Italy	DSpace	4.x
20	Università degli studi di Ferrara	Archivio istituzionale della ricerca - Università di Ferrara		academic	Italy	DSpace	4.x
21	Università degli Studi di Foggia	Archivio istituzionale della ricerca - Università di Foggia (FAIR)		academic	Italy	DSpace	4.x
22	Università degli Studi di Genova	Archivio istituzionale della ricerca - Università di Genova		academic	Italy	DSpace	4.x
23	Università degli Studi di Milano	Expertise & Skills	unimi.it	academic	Italy	VIVO	1.9.x
